area,floor_range,price,district,market_segment,year,month,year_after_lease_com
97.0,01-05,1090000.0,19,OCR,2022,6,9
119.0,01-05,1383888.0,19,OCR,2023,4,10
97.0,11-15,1390000.0,19,OCR,2023,3,10
97.0,16-20,1250000.0,19,OCR,2022,8,9
96.0,01-05,1200000.0,19,OCR,2022,9,9
75.0,06-10,999000.0,19,OCR,2023,3,10
119.0,06-10,1525000.0,19,OCR,2023,5,10
97.0,11-15,1285000.0,19,OCR,2023,2,10
119.0,06-10,1485000.0,19,OCR,2023,6,10
155.0,01-05,2018888.0,19,OCR,2023,4,10
119.0,11-15,1578888.0,19,OCR,2023,7,10
97.0,06-10,1380000.0,19,OCR,2023,5,10
119.0,06-10,1420000.0,19,OCR,2023,5,10
119.0,06-10,1600000.0,19,OCR,2023,8,10
97.0,01-05,1360000.0,19,OCR,2023,9,10
119.0,06-10,1620000.0,19,OCR,2023,10,10
119.0,11-15,1658000.0,19,OCR,2023,11,10
155.0,01-05,2128888.0,19,OCR,2023,12,10
119.0,01-05,1635000.0,19,OCR,2023,11,10
119.0,16-20,1650000.0,19,OCR,2023,11,10
75.0,11-15,1048000.0,19,OCR,2023,9,10
97.0,11-15,1420000.0,19,OCR,2023,9,10
75.0,11-15,1050000.0,19,OCR,2023,8,10
119.0,06-10,1590000.0,19,OCR,2023,7,10
96.0,11-15,1375000.0,19,OCR,2023,8,10
102.0,11-15,1535000.0,19,OCR,2023,12,13
105.0,11-15,1658000.0,19,OCR,2023,12,13
77.0,06-10,798000.0,19,OCR,2019,9,9
102.0,16-20,1088888.0,19,OCR,2019,10,9
102.0,01-05,1090000.0,19,OCR,2019,9,9
124.0,01-05,1150000.0,19,OCR,2019,11,9
105.0,06-10,1130000.0,19,OCR,2020,6,10
98.0,06-10,1135000.0,19,OCR,2019,10,9
98.0,06-10,1080000.0,19,OCR,2019,10,9
93.0,01-05,968000.0,19,OCR,2019,12,9
98.0,16-20,1098000.0,19,OCR,2020,4,10
77.0,01-05,800000.0,19,OCR,2019,10,9
105.0,16-20,1150000.0,19,OCR,2020,1,10
77.0,01-05,776000.0,19,OCR,2019,11,9
77.0,06-10,845000.0,19,OCR,2019,9,9
101.0,06-10,1110000.0,19,OCR,2019,10,9
93.0,01-05,970000.0,19,OCR,2019,9,9
102.0,06-10,1065000.0,19,OCR,2020,4,10
102.0,16-20,1110000.0,19,OCR,2019,12,9
76.0,16-20,835000.0,19,OCR,2019,11,9
134.0,11-15,1430000.0,19,OCR,2019,10,9
105.0,16-20,1220000.0,19,OCR,2019,12,9
76.0,11-15,840000.0,19,OCR,2020,8,10
102.0,01-05,1040000.0,19,OCR,2019,9,9
134.0,11-15,1450000.0,19,OCR,2020,8,10
130.0,16-20,1460000.0,19,OCR,2020,3,10
77.0,01-05,820000.0,19,OCR,2020,3,10
98.0,06-10,1035000.0,19,OCR,2019,12,9
102.0,11-15,1110000.0,19,OCR,2019,12,9
98.0,01-05,1010000.0,19,OCR,2019,12,9
98.0,16-20,1100000.0,19,OCR,2019,12,9
105.0,11-15,1180000.0,19,OCR,2019,9,9
72.0,06-10,785000.0,19,OCR,2020,8,10
102.0,06-10,1080000.0,19,OCR,2020,8,10
102.0,11-15,1060000.0,19,OCR,2019,11,9
82.0,16-20,900000.0,19,OCR,2020,1,10
105.0,11-15,1130000.0,19,OCR,2020,4,10
110.0,11-15,1265000.0,19,OCR,2020,8,10
98.0,01-05,1039800.0,19,OCR,2020,8,10
77.0,01-05,806000.0,19,OCR,2020,10,10
102.0,06-10,1115000.0,19,OCR,2020,8,10
102.0,01-05,1077000.0,19,OCR,2020,10,10
149.0,01-05,1160000.0,19,OCR,2020,10,10
129.0,01-05,1030000.0,19,OCR,2020,11,10
101.0,06-10,1060000.0,19,OCR,2020,8,10
102.0,01-05,930000.0,19,OCR,2020,9,10
93.0,01-05,942000.0,19,OCR,2020,9,10
72.0,06-10,785000.0,19,OCR,2020,9,10
101.0,11-15,1100000.0,19,OCR,2020,10,10
101.0,06-10,1068888.0,19,OCR,2020,10,10
102.0,01-05,995000.0,19,OCR,2021,2,11
98.0,06-10,1060000.0,19,OCR,2020,12,10
102.0,16-20,1165000.0,19,OCR,2021,2,11
97.0,01-05,780000.0,19,OCR,2020,12,10
102.0,06-10,990000.0,19,OCR,2020,11,10
130.0,06-10,1450000.0,19,OCR,2020,10,10
72.0,11-15,810000.0,19,OCR,2021,1,11
102.0,01-05,990000.0,19,OCR,2020,11,10
102.0,11-15,1050000.0,19,OCR,2020,12,10
164.0,01-05,1250000.0,19,OCR,2021,1,11
98.0,11-15,1110000.0,19,OCR,2020,12,10
72.0,01-05,752000.0,19,OCR,2021,1,11
77.0,06-10,834000.0,19,OCR,2021,1,11
72.0,01-05,787000.0,19,OCR,2020,11,10
130.0,11-15,1470000.0,19,OCR,2020,12,10
114.0,06-10,1250000.0,19,OCR,2020,12,10
72.0,06-10,803000.0,19,OCR,2020,11,10
82.0,11-15,878000.0,19,OCR,2020,12,10
77.0,01-05,838000.0,19,OCR,2021,1,11
72.0,16-20,805000.0,19,OCR,2020,11,10
102.0,11-15,1100000.0,19,OCR,2021,5,11
82.0,11-15,873000.0,19,OCR,2021,5,11
110.0,06-10,1305000.0,19,OCR,2021,11,11
102.0,06-10,1055000.0,19,OCR,2021,2,11
102.0,06-10,1160000.0,19,OCR,2021,8,11
101.0,11-15,1230000.0,19,OCR,2021,10,11
102.0,06-10,1118888.0,19,OCR,2021,6,11
105.0,06-10,1210000.0,19,OCR,2021,5,11
105.0,01-05,1286000.0,19,OCR,2021,11,11
77.0,06-10,850000.0,19,OCR,2021,8,11
102.0,11-15,1200000.0,19,OCR,2022,1,12
105.0,01-05,1208000.0,19,OCR,2022,1,12
98.0,01-05,985000.0,19,OCR,2021,4,11
105.0,01-05,1250000.0,19,OCR,2021,8,11
98.0,01-05,1038000.0,19,OCR,2021,3,11
98.0,11-15,1120000.0,19,OCR,2021,3,11
82.0,11-15,880000.0,19,OCR,2021,3,11
72.0,01-05,828000.0,19,OCR,2022,1,12
72.0,01-05,765000.0,19,OCR,2021,4,11
102.0,16-20,1150000.0,19,OCR,2021,7,11
72.0,01-05,760000.0,19,OCR,2021,7,11
98.0,16-20,1215000.0,19,OCR,2021,12,11
101.0,11-15,1200000.0,19,OCR,2021,7,11
77.0,01-05,838000.0,19,OCR,2021,9,11
102.0,06-10,948000.0,19,OCR,2021,3,11
98.0,06-10,1072200.0,19,OCR,2021,6,11
102.0,06-10,1175000.0,19,OCR,2021,4,11
102.0,01-05,1165000.0,19,OCR,2021,10,11
102.0,06-10,1190000.0,19,OCR,2021,11,11
76.0,11-15,900000.0,19,OCR,2021,10,11
93.0,01-05,932000.0,19,OCR,2021,9,11
72.0,06-10,870000.0,19,OCR,2021,12,11
98.0,16-20,1190000.0,19,OCR,2021,8,11
105.0,06-10,1314000.0,19,OCR,2021,12,11
72.0,06-10,805000.0,19,OCR,2021,8,11
134.0,11-15,1550000.0,19,OCR,2021,5,11
134.0,06-10,1600000.0,19,OCR,2021,5,11
122.0,01-05,1230000.0,19,OCR,2021,6,11
101.0,11-15,1210000.0,19,OCR,2021,7,11
102.0,11-15,1180000.0,19,OCR,2021,7,11
115.0,01-05,1030000.0,19,OCR,2021,9,11
97.0,01-05,1080000.0,19,OCR,2021,11,11
77.0,06-10,888000.0,19,OCR,2021,11,11
98.0,11-15,1230000.0,19,OCR,2021,12,11
101.0,06-10,1235000.0,19,OCR,2021,12,11
102.0,11-15,1165000.0,19,OCR,2021,11,11
102.0,01-05,1058000.0,19,OCR,2021,4,11
77.0,01-05,820000.0,19,OCR,2021,2,11
93.0,01-05,1070000.0,19,OCR,2021,9,11
98.0,16-20,1220000.0,19,OCR,2021,9,11
124.0,01-05,1225000.0,19,OCR,2021,6,11
98.0,01-05,1100000.0,19,OCR,2021,10,11
72.0,11-15,820000.0,19,OCR,2021,5,11
98.0,01-05,1060000.0,19,OCR,2021,12,11
98.0,16-20,1330000.0,19,OCR,2021,12,11
82.0,11-15,985000.0,19,OCR,2022,5,12
98.0,11-15,1255000.0,19,OCR,2022,3,12
102.0,11-15,1060000.0,19,OCR,2021,3,11
93.0,01-05,1135000.0,19,OCR,2022,2,12
102.0,11-15,1300000.0,19,OCR,2022,5,12
98.0,06-10,1178000.0,19,OCR,2022,2,12
101.0,01-05,1250000.0,19,OCR,2022,3,12
130.0,06-10,1508888.0,19,OCR,2022,3,12
82.0,16-20,1075000.0,19,OCR,2022,5,12
72.0,06-10,860000.0,19,OCR,2022,3,12
72.0,06-10,918000.0,19,OCR,2022,7,12
72.0,06-10,920000.0,19,OCR,2022,8,12
77.0,06-10,980000.0,19,OCR,2022,8,12
98.0,11-15,1255888.0,19,OCR,2022,5,12
98.0,11-15,1238000.0,19,OCR,2022,5,12
101.0,06-10,1250000.0,19,OCR,2022,1,12
98.0,06-10,1235000.0,19,OCR,2022,6,12
98.0,16-20,1330000.0,19,OCR,2022,6,12
101.0,11-15,1378000.0,19,OCR,2022,7,12
72.0,11-15,955000.0,19,OCR,2022,8,12
98.0,06-10,1390000.0,19,OCR,2023,3,13
102.0,01-05,1290000.0,19,OCR,2022,10,12
97.0,01-05,1240000.0,19,OCR,2022,10,12
72.0,06-10,965000.0,19,OCR,2022,10,12
134.0,06-10,1750000.0,19,OCR,2022,10,12
77.0,06-10,1040000.0,19,OCR,2022,10,12
102.0,11-15,1345000.0,19,OCR,2022,10,12
98.0,06-10,1280000.0,19,OCR,2022,10,12
77.0,06-10,990500.0,19,OCR,2022,9,12
77.0,06-10,1020000.0,19,OCR,2022,10,12
102.0,06-10,1320000.0,19,OCR,2022,10,12
102.0,01-05,1350000.0,19,OCR,2023,4,13
130.0,06-10,1730000.0,19,OCR,2022,11,12
102.0,16-20,1410000.0,19,OCR,2022,11,12
102.0,06-10,1360000.0,19,OCR,2022,9,12
160.0,01-05,1850888.0,19,OCR,2023,2,13
114.0,11-15,1533000.0,19,OCR,2023,1,13
77.0,06-10,1025000.0,19,OCR,2023,2,13
72.0,06-10,1015000.0,19,OCR,2023,5,13
130.0,16-20,1700000.0,19,OCR,2022,12,12
102.0,11-15,1430000.0,19,OCR,2023,4,13
102.0,11-15,1400000.0,19,OCR,2023,3,13
72.0,06-10,1000000.0,19,OCR,2023,4,13
76.0,11-15,1020888.0,19,OCR,2023,5,13
110.0,06-10,1480000.0,19,OCR,2022,10,12
105.0,11-15,1400000.0,19,OCR,2023,5,13
102.0,16-20,1388000.0,19,OCR,2023,2,13
105.0,11-15,1450000.0,19,OCR,2023,5,13
105.0,16-20,1520000.0,19,OCR,2023,5,13
72.0,06-10,980000.0,19,OCR,2023,6,13
134.0,11-15,1792000.0,19,OCR,2023,7,13
134.0,11-15,1875000.0,19,OCR,2023,10,13
77.0,01-05,1070000.0,19,OCR,2023,10,13
105.0,01-05,1420000.0,19,OCR,2023,7,13
93.0,01-05,1300000.0,19,OCR,2023,8,13
102.0,06-10,1350000.0,19,OCR,2023,12,13
101.0,11-15,1440000.0,19,OCR,2023,8,13
98.0,01-05,1400000.0,19,OCR,2023,12,13
126.0,06-10,1850000.0,19,OCR,2023,10,13
160.0,01-05,1990000.0,19,OCR,2023,12,13
129.0,01-05,1350000.0,19,OCR,2023,9,13
102.0,01-05,1518000.0,19,OCR,2023,9,13
76.0,11-15,1045000.0,19,OCR,2023,11,13
98.0,01-05,1400000.0,19,OCR,2023,10,13
72.0,01-05,1050000.0,19,OCR,2023,12,13
72.0,01-05,1000000.0,19,OCR,2023,12,13
82.0,11-15,1130000.0,19,OCR,2023,12,13
101.0,01-05,1508000.0,19,OCR,2023,12,13
101.0,11-15,1510000.0,19,OCR,2023,12,13
112.0,06-10,1030000.0,22,OCR,2020,2,24
120.0,01-05,980000.0,22,OCR,2020,2,24
122.0,01-05,1018000.0,22,OCR,2020,9,24
116.0,11-15,1023000.0,22,OCR,2019,10,23
120.0,11-15,1118000.0,22,OCR,2021,1,25
102.0,06-10,948000.0,22,OCR,2020,12,24
112.0,11-15,1010000.0,22,OCR,2021,1,25
102.0,11-15,940000.0,22,OCR,2020,11,24
120.0,11-15,1105000.0,22,OCR,2021,6,25
122.0,01-05,1135000.0,22,OCR,2021,5,25
102.0,06-10,950000.0,22,OCR,2021,4,25
116.0,11-15,1098000.0,22,OCR,2021,5,25
103.0,06-10,910000.0,22,OCR,2021,8,25
116.0,11-15,1108000.0,22,OCR,2021,5,25
102.0,06-10,1000000.0,22,OCR,2021,12,25
120.0,16-20,1160000.0,22,OCR,2022,4,26
102.0,06-10,1058000.0,22,OCR,2022,5,26
114.0,01-05,1060000.0,22,OCR,2022,7,26
116.0,16-20,1100000.0,22,OCR,2022,3,26
102.0,06-10,930000.0,22,OCR,2022,1,26
120.0,01-05,1132000.0,22,OCR,2022,2,26
122.0,06-10,1200000.0,22,OCR,2022,9,26
112.0,01-05,1180000.0,22,OCR,2022,9,26
102.0,16-20,1100000.0,22,OCR,2023,3,27
112.0,11-15,1250000.0,22,OCR,2023,4,27
116.0,11-15,1320000.0,22,OCR,2023,7,27
188.0,11-15,1800000.0,22,OCR,2023,11,26
111.0,06-10,860000.0,22,OCR,2019,10,22
130.0,06-10,970000.0,22,OCR,2020,2,23
130.0,06-10,920000.0,22,OCR,2019,11,22
113.0,06-10,900000.0,22,OCR,2020,8,23
118.0,11-15,896000.0,22,OCR,2020,8,23
130.0,06-10,918000.0,22,OCR,2019,9,22
130.0,01-05,970000.0,22,OCR,2020,4,23
111.0,01-05,805000.0,22,OCR,2020,7,23
111.0,01-05,840000.0,22,OCR,2020,10,23
118.0,01-05,908888.0,22,OCR,2020,10,23
111.0,06-10,840000.0,22,OCR,2020,10,23
130.0,11-15,955000.0,22,OCR,2020,9,23
155.0,01-05,1080000.0,22,OCR,2021,1,24
111.0,01-05,800000.0,22,OCR,2021,1,24
155.0,01-05,1000000.0,22,OCR,2021,2,24
113.0,01-05,810000.0,22,OCR,2020,12,23
130.0,06-10,980000.0,22,OCR,2021,6,24
113.0,06-10,900000.0,22,OCR,2021,7,24
113.0,11-15,885000.0,22,OCR,2021,7,24
118.0,06-10,938888.0,22,OCR,2021,9,24
130.0,11-15,1015000.0,22,OCR,2021,8,24
142.0,11-15,1100000.0,22,OCR,2021,8,24
211.0,11-15,1415000.0,22,OCR,2021,10,24
198.0,11-15,1510000.0,22,OCR,2021,9,24
111.0,06-10,880000.0,22,OCR,2021,7,24
198.0,11-15,1400000.0,22,OCR,2021,7,24
111.0,06-10,860000.0,22,OCR,2021,5,24
130.0,06-10,1120000.0,22,OCR,2022,5,25
111.0,01-05,810000.0,22,OCR,2022,3,25
130.0,11-15,1165000.0,22,OCR,2022,7,25
188.0,11-15,1488800.0,22,OCR,2022,3,25
111.0,06-10,988000.0,22,OCR,2022,2,25
130.0,11-15,1080000.0,22,OCR,2022,6,25
113.0,06-10,898000.0,22,OCR,2022,2,25
118.0,06-10,1080000.0,22,OCR,2022,6,25
121.0,11-15,1220000.0,22,OCR,2023,3,26
113.0,06-10,1050000.0,22,OCR,2023,1,26
111.0,06-10,1130000.0,22,OCR,2023,2,26
130.0,06-10,1175000.0,22,OCR,2022,11,25
113.0,01-05,1018000.0,22,OCR,2022,10,25
128.0,11-15,1200000.0,22,OCR,2023,4,26
111.0,11-15,1128000.0,22,OCR,2023,7,26
118.0,06-10,1260000.0,22,OCR,2023,7,26
113.0,06-10,1216000.0,22,OCR,2023,9,26
118.0,01-05,1290000.0,22,OCR,2023,10,26
111.0,11-15,1150000.0,22,OCR,2023,8,26
113.0,06-10,1298000.0,22,OCR,2023,12,26
111.0,06-10,1150000.0,22,OCR,2023,8,26
113.0,06-10,1200000.0,22,OCR,2023,9,26
107.0,06-10,1480000.0,22,OCR,2023,10,9
107.0,11-15,1550000.0,22,OCR,2023,12,9
107.0,01-05,1490000.0,22,OCR,2023,11,9
96.0,06-10,1300000.0,22,OCR,2023,9,9
137.0,01-05,1750000.0,22,OCR,2023,9,9
96.0,11-15,1290000.0,22,OCR,2023,8,9
96.0,11-15,920000.0,22,OCR,2020,5,6
88.0,06-10,850000.0,22,OCR,2020,11,6
96.0,06-10,990000.0,22,OCR,2021,1,7
88.0,06-10,855000.0,22,OCR,2020,11,6
96.0,06-10,1030000.0,22,OCR,2021,7,7
88.0,06-10,850000.0,22,OCR,2021,8,7
96.0,11-15,1068000.0,22,OCR,2021,8,7
96.0,11-15,980000.0,22,OCR,2021,6,7
96.0,11-15,1010888.0,22,OCR,2021,8,7
88.0,06-10,885000.0,22,OCR,2022,3,8
96.0,01-05,1080000.0,22,OCR,2022,5,8
107.0,01-05,1157000.0,22,OCR,2022,4,8
96.0,01-05,1160000.0,22,OCR,2023,2,9
88.0,06-10,1185000.0,22,OCR,2023,1,9
96.0,11-15,1200000.0,22,OCR,2023,2,9
107.0,11-15,1370000.0,22,OCR,2023,2,9
64.0,06-10,890000.0,22,OCR,2023,3,9
107.0,11-15,1480000.0,22,OCR,2023,4,9
137.0,11-15,1700000.0,22,OCR,2023,4,9
107.0,11-15,1280000.0,22,OCR,2022,11,8
107.0,01-05,1280000.0,22,OCR,2022,11,8
96.0,01-05,1165000.0,22,OCR,2022,11,8
64.0,06-10,855000.0,22,OCR,2022,11,8
88.0,06-10,1020000.0,22,OCR,2022,11,8
96.0,06-10,1070000.0,22,OCR,2022,11,8
96.0,06-10,1170000.0,22,OCR,2022,11,8
96.0,01-05,1180000.0,22,OCR,2022,11,8
96.0,11-15,1170000.0,22,OCR,2022,11,8
115.0,11-15,1320000.0,22,OCR,2022,11,8
107.0,06-10,1280000.0,22,OCR,2022,10,8
107.0,06-10,1330000.0,22,OCR,2022,10,8
96.0,11-15,1250000.0,22,OCR,2022,10,8
115.0,06-10,1418000.0,22,OCR,2022,11,8
96.0,01-05,1150000.0,22,OCR,2022,11,8
96.0,06-10,1140088.0,22,OCR,2023,5,9
96.0,06-10,1150000.0,22,OCR,2023,5,9
64.0,11-15,900000.0,22,OCR,2023,3,9
96.0,01-05,1120000.0,22,OCR,2022,11,8
96.0,01-05,1120000.0,22,OCR,2023,2,9
96.0,06-10,1150000.0,22,OCR,2023,4,9
115.0,06-10,1450000.0,22,OCR,2023,4,9
115.0,01-05,1408000.0,22,OCR,2023,5,9
107.0,06-10,1419800.0,22,OCR,2023,4,9
96.0,11-15,1240000.0,22,OCR,2023,6,9
96.0,11-15,1160000.0,22,OCR,2023,6,9
96.0,11-15,1300000.0,22,OCR,2022,12,8
115.0,06-10,1390000.0,22,OCR,2022,12,8
71.0,01-05,965000.0,22,OCR,2023,4,9
96.0,11-15,1300000.0,22,OCR,2023,4,9
64.0,11-15,890000.0,22,OCR,2022,12,8
107.0,11-15,1400000.0,22,OCR,2023,1,9
88.0,11-15,1130000.0,22,OCR,2023,5,9
96.0,01-05,1140000.0,22,OCR,2022,11,8
64.0,06-10,840000.0,22,OCR,2022,10,8
64.0,06-10,830000.0,22,OCR,2022,11,8
115.0,06-10,1400000.0,22,OCR,2022,11,8
107.0,01-05,1470000.0,22,OCR,2023,5,9
88.0,06-10,1125000.0,22,OCR,2023,3,9
107.0,06-10,1400000.0,22,OCR,2022,11,8
96.0,06-10,1160000.0,22,OCR,2023,5,9
96.0,11-15,1150088.0,22,OCR,2023,5,9
115.0,01-05,1440000.0,22,OCR,2023,9,9
115.0,06-10,1450000.0,22,OCR,2023,6,9
96.0,06-10,1250000.0,22,OCR,2023,4,9
107.0,06-10,1420888.0,22,OCR,2023,7,9
64.0,01-05,880000.0,22,OCR,2023,5,9
115.0,01-05,1435000.0,22,OCR,2023,7,9
96.0,11-15,1310000.0,22,OCR,2023,6,9
107.0,11-15,1410000.0,22,OCR,2023,6,9
96.0,01-05,1290000.0,22,OCR,2023,7,9
115.0,01-05,1460000.0,22,OCR,2023,12,9
107.0,11-15,1465000.0,22,OCR,2023,10,9
88.0,06-10,1145000.0,22,OCR,2023,10,9
88.0,01-05,1120000.0,22,OCR,2023,8,9
88.0,06-10,1170000.0,22,OCR,2023,8,9
88.0,11-15,1188888.0,22,OCR,2023,8,9
64.0,11-15,968000.0,22,OCR,2023,8,9
96.0,11-15,1358888.0,22,OCR,2023,8,9
88.0,01-05,1180000.0,22,OCR,2023,12,9
107.0,11-15,1480000.0,22,OCR,2023,12,9
88.0,06-10,1250000.0,22,OCR,2023,10,9
115.0,06-10,1460000.0,22,OCR,2023,8,9
96.0,06-10,1350000.0,22,OCR,2023,12,9
71.0,01-05,985000.0,22,OCR,2023,10,9
107.0,01-05,1435000.0,22,OCR,2023,11,9
88.0,06-10,1180000.0,22,OCR,2023,12,9
64.0,01-05,960000.0,22,OCR,2023,12,9
96.0,01-05,1280000.0,22,OCR,2023,10,9
64.0,06-10,950000.0,22,OCR,2023,8,9
96.0,01-05,1280000.0,22,OCR,2023,9,9
167.0,01-05,1530000.0,23,OCR,2023,8,20
145.0,06-10,1205000.0,23,OCR,2020,2,17
120.0,16-20,968000.0,23,OCR,2020,3,17
117.0,16-20,970000.0,23,OCR,2020,7,17
120.0,16-20,990000.0,23,OCR,2019,12,16
121.0,06-10,968000.0,23,OCR,2020,6,17
118.0,01-05,888888.0,23,OCR,2019,12,16
117.0,16-20,945000.0,23,OCR,2020,1,17
118.0,01-05,900000.0,23,OCR,2019,9,16
146.0,01-05,1155000.0,23,OCR,2019,9,16
146.0,01-05,1190000.0,23,OCR,2019,10,16
117.0,11-15,905000.0,23,OCR,2020,7,17
145.0,06-10,1170000.0,23,OCR,2019,9,16
233.0,16-20,1700000.0,23,OCR,2019,11,16
121.0,01-05,920000.0,23,OCR,2020,10,17
120.0,16-20,968000.0,23,OCR,2020,11,17
118.0,01-05,895000.0,23,OCR,2020,9,17
117.0,06-10,945000.0,23,OCR,2020,12,17
117.0,16-20,940000.0,23,OCR,2020,10,17
117.0,16-20,955000.0,23,OCR,2021,2,18
173.0,01-05,1030000.0,23,OCR,2021,1,18
120.0,16-20,977000.0,23,OCR,2020,12,17
117.0,06-10,950000.0,23,OCR,2021,3,18
117.0,11-15,943500.0,23,OCR,2021,3,18
117.0,06-10,1000000.0,23,OCR,2021,4,18
118.0,06-10,1030000.0,23,OCR,2021,7,18
145.0,11-15,1260000.0,23,OCR,2021,4,18
121.0,01-05,998088.0,23,OCR,2021,6,18
117.0,16-20,1068000.0,23,OCR,2021,10,18
233.0,16-20,1850000.0,23,OCR,2021,6,18
118.0,06-10,985000.0,23,OCR,2021,6,18
121.0,06-10,1100000.0,23,OCR,2021,12,18
117.0,11-15,980000.0,23,OCR,2021,6,18
118.0,01-05,1000000.0,23,OCR,2021,7,18
117.0,16-20,970000.0,23,OCR,2021,4,18
118.0,06-10,985000.0,23,OCR,2021,5,18
117.0,16-20,1005000.0,23,OCR,2021,6,18
120.0,16-20,1152888.0,23,OCR,2022,5,19
146.0,06-10,1398888.0,23,OCR,2022,4,19
117.0,11-15,1080000.0,23,OCR,2022,2,19
117.0,16-20,1120000.0,23,OCR,2022,3,19
297.0,16-20,2218000.0,23,OCR,2022,1,19
118.0,01-05,1128000.0,23,OCR,2022,6,19
146.0,01-05,1350888.0,23,OCR,2022,1,19
117.0,11-15,1170000.0,23,OCR,2022,5,19
167.0,01-05,1300000.0,23,OCR,2022,2,19
145.0,16-20,1500000.0,23,OCR,2022,8,19
121.0,01-05,1165000.0,23,OCR,2023,3,20
146.0,01-05,1400000.0,23,OCR,2022,9,19
117.0,11-15,1280000.0,23,OCR,2023,3,20
145.0,06-10,1380000.0,23,OCR,2022,12,19
117.0,11-15,1200000.0,23,OCR,2022,9,19
120.0,11-15,1260000.0,23,OCR,2022,12,19
120.0,11-15,1210000.0,23,OCR,2023,3,20
146.0,06-10,1450000.0,23,OCR,2023,3,20
120.0,11-15,1320000.0,23,OCR,2023,3,20
117.0,11-15,1250000.0,23,OCR,2023,2,20
117.0,11-15,1200000.0,23,OCR,2023,2,20
120.0,06-10,1220000.0,23,OCR,2023,5,20
117.0,16-20,1250000.0,23,OCR,2023,3,20
118.0,06-10,1200000.0,23,OCR,2023,5,20
146.0,01-05,1380000.0,23,OCR,2022,12,19
120.0,11-15,1228000.0,23,OCR,2023,4,20
117.0,16-20,1200000.0,23,OCR,2022,8,19
117.0,06-10,1248000.0,23,OCR,2023,5,20
121.0,01-05,1168000.0,23,OCR,2022,10,19
117.0,16-20,1210000.0,23,OCR,2023,6,20
120.0,06-10,1280000.0,23,OCR,2023,7,20
145.0,16-20,1600000.0,23,OCR,2023,9,20
120.0,16-20,1225000.0,23,OCR,2023,9,20
120.0,16-20,1300000.0,23,OCR,2023,10,20
118.0,01-05,1366888.0,23,OCR,2023,11,20
120.0,16-20,1358888.0,23,OCR,2023,12,20
117.0,06-10,1330000.0,23,OCR,2023,11,20
121.0,01-05,1260000.0,23,OCR,2023,11,20
126.0,06-10,1150000.0,25,OCR,2023,12,26
120.0,06-10,770000.0,25,OCR,2019,10,22
120.0,06-10,768200.0,25,OCR,2019,11,22
114.0,06-10,777000.0,25,OCR,2020,2,23
120.0,06-10,788000.0,25,OCR,2020,3,23
119.0,06-10,770000.0,25,OCR,2020,1,23
115.0,06-10,755000.0,25,OCR,2020,4,23
115.0,06-10,817000.0,25,OCR,2019,9,22
120.0,11-15,796000.0,25,OCR,2019,10,22
120.0,06-10,750000.0,25,OCR,2019,10,22
122.0,01-05,710000.0,25,OCR,2020,4,23
120.0,01-05,776000.0,25,OCR,2020,1,23
114.0,06-10,771000.0,25,OCR,2020,7,23
120.0,06-10,760000.0,25,OCR,2020,7,23
114.0,06-10,735000.0,25,OCR,2020,1,23
120.0,11-15,820000.0,25,OCR,2020,7,23
120.0,06-10,810000.0,25,OCR,2020,3,23
130.0,01-05,838000.0,25,OCR,2019,10,22
126.0,01-05,780000.0,25,OCR,2019,12,22
126.0,11-15,880000.0,25,OCR,2020,8,23
115.0,11-15,780000.0,25,OCR,2020,8,23
115.0,06-10,738000.0,25,OCR,2020,1,23
244.0,11-15,1270000.0,25,OCR,2020,8,23
133.0,01-05,930000.0,25,OCR,2020,10,23
120.0,06-10,753000.0,25,OCR,2020,10,23
115.0,01-05,740000.0,25,OCR,2020,9,23
126.0,01-05,770000.0,25,OCR,2020,11,23
120.0,06-10,720000.0,25,OCR,2020,8,23
120.0,06-10,808000.0,25,OCR,2020,11,23
120.0,01-05,740000.0,25,OCR,2020,9,23
119.0,01-05,740000.0,25,OCR,2020,9,23
120.0,06-10,830000.0,25,OCR,2020,10,23
115.0,11-15,780000.0,25,OCR,2020,8,23
120.0,11-15,772888.0,25,OCR,2020,9,23
122.0,01-05,737000.0,25,OCR,2020,9,23
120.0,01-05,758000.0,25,OCR,2020,10,23
122.0,06-10,800000.0,25,OCR,2020,11,23
126.0,01-05,812000.0,25,OCR,2021,2,24
114.0,11-15,800000.0,25,OCR,2020,12,23
119.0,06-10,860000.0,25,OCR,2021,2,24
122.0,06-10,825000.0,25,OCR,2020,12,23
122.0,06-10,845000.0,25,OCR,2021,3,24
114.0,11-15,835000.0,25,OCR,2021,1,24
114.0,01-05,755000.0,25,OCR,2020,12,23
120.0,06-10,800000.0,25,OCR,2020,12,23
122.0,06-10,840000.0,25,OCR,2021,1,24
120.0,11-15,820000.0,25,OCR,2020,10,23
120.0,06-10,805000.0,25,OCR,2021,1,24
120.0,11-15,810000.0,25,OCR,2021,2,24
114.0,11-15,828000.0,25,OCR,2021,2,24
120.0,06-10,838000.0,25,OCR,2020,12,23
139.0,01-05,900000.0,25,OCR,2020,12,23
126.0,06-10,900000.0,25,OCR,2021,3,24
122.0,06-10,872000.0,25,OCR,2021,7,24
119.0,11-15,960000.0,25,OCR,2021,8,24
244.0,11-15,1450000.0,25,OCR,2021,3,24
227.0,11-15,1620000.0,25,OCR,2021,3,24
122.0,01-05,910000.0,25,OCR,2021,4,24
